update,episodes,rollout_steps,mean_cost,mean_reward,mean_decisions,mean_branches,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,fixed_greedy_cost,elapsed_seconds
130,2080,64,2.7942477042468106,-2.7942477042468106,4,4.593452380952381,-0.004120571073144674,10.612678289413452,0.23401577025651932,8.148382767103612e-05,0.0,0.42920367320510344,61.73225200001616
131,2096,66,2.290376147876595,-2.290376147876595,4.125,4.889583333333333,0.07570772874169052,2.2708200123161077,0.3965654708445072,0.00011206986528122798,0.0,0.42920367320510344,62.01989470003173
132,2112,66,2.5575220155208536,-2.5575220155208536,4.125,4.736458333333333,-0.10081246378831565,7.749156638979912,0.42996759340167046,1.1124182492494583e-05,0.0,0.42920367320510344,62.37998660001904
133,2128,73,3.61642706617787,-3.61642706617787,4.5625,5.039508928571428,0.012185770086944103,8.146164238452911,0.4014285858720541,6.909735260585137e-05,0.0,0.42920367320510344,62.72863280004822
134,2144,61,2.6825220155208536,-2.6825220155208536,3.8125,4.739583333333333,-0.0019840119348373264,3.2393065094947815,0.3756462186574936,2.333253189590323e-05,0.0,0.42920367320510344,63.0059083000524
135,2160,56,2.571902754903828,-2.571902754903828,3.5,5.226041666666666,-0.0018067708297166973,5.53587532043457,0.35469869524240494,5.594108881723514e-05,0.0,0.42920367320510344,63.310213200049475
136,2176,60,2.5221238521234053,-2.5221238521234053,3.75,6.878125,-0.0034980287542567545,4.499000549316406,0.2649146541953087,0.00010777693569252733,0.0,0.42920367320510344,63.652851700084284
137,2192,58,1.9012720155208533,-1.9012720155208533,3.625,5.920833333333333,-0.0004920959551686366,1.6858621835708618,0.36497941613197327,3.1701496965297338e-06,0.0,0.42920367320510344,64.08256020001136
138,2208,57,3.111449081698724,-3.111449081698724,3.5625,5.6375,-0.0008237958213532792,4.967619180679321,0.4006599709391594,6.553667958542064e-06,0.0,0.42920367320510344,64.44111920008436
139,2224,67,2.294800918301276,-2.294800918301276,4.1875,5.615625,0.3227886031381786,4.890193082392216,0.38758215913549066,3.166848432556435e-05,0.0,0.42920367320510344,64.87327179999556
140,2240,74,3.2541481633974483,-3.2541481633974483,4.625,4.6398809523809526,-0.0614766085636802,5.858071446418762,0.4105382151901722,0.00011431969878117343,0.001953125,0.42920367320510344,65.30545600003097
141,2256,68,3.165652754903828,-3.165652754903828,4.25,5.766964285714286,0.09597362880595028,3.646195424720645,0.31688501965254545,9.223878441844136e-05,0.0,0.42920367320510344,65.6295553999953
142,2272,52,2.1700775253285087,-2.1700775253285087,3.25,4.845833333333333,-0.0010467999936036587,3.387098252773285,0.38825979083776474,5.97828517356902e-06,0.0,0.42920367320510344,65.94340890005697
143,2288,72,2.4021018366025513,-2.4021018366025513,4.5,4.335416666666666,-0.13925470458343625,4.028618425130844,0.3036192413419485,3.2936513889580965e-05,0.0,0.42920367320510344,66.36435140005779
144,2304,61,2.6244467859455347,-2.6244467859455347,3.8125,6.154464285714286,-0.005295948420277252,6.23120653629303,0.3178516924381256,0.00013479920471581863,0.004098360426723957,0.42920367320510344,66.69589530001394
